"","RunName","win60s","Event_ID","drowsy","nTime_0","nTime_1","nTime_2","nTime_3","nTime_4","nTime_5","nTime_6","nTime_7","nTime_8","nTime_9","nTime_10","nTime_11","nTime_12","nTime_13","nTime_14","nTime_15","nTime_16","nTime_17","nTime_18","nTime_19","nTime_20","nTime_21","nTime_22","nTime_23","nTime_24","nTime_25","nTime_26","nTime_27","nTime_28","nTime_29","nTime_30","nTime_31","nTime_32","nTime_33","nTime_34","nTime_35","nTime_36","nTime_37","nTime_38","nTime_39","nTime_40","nTime_41","nTime_42","nTime_43","nTime_44","nTime_45","nTime_46","nTime_47","nTime_48","nTime_49","nTime_50","nTime_51","nTime_52","nTime_53","nTime_54","nTime_55","nTime_56","nTime_57","nTime_58","nTime_59","nTime_60"
"885","A_M1008YM04_3S3RNA",13,203,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3183,-1.6697,0.70312,-1.9336,-1.9336,-2.0215,-1.86765,-1.626,-1.66985,0.439505,-6.65765,-6.0644,3.62545,0.065905,-1.88965,-2.1533,-0.3955,-0.10985,-2.0874,-0.856915,-2.417,1.2085,-1.3623,-1.4941,-1.07665,-2.68065,-1.010755,-1.16455,-0.26367,-2.10935,-0.043945,-2.06545,-0.417455,-0.769015,-1.75765,-0.28564,-1.58205,-1.2305,-1.2305,-0.5493,-1.53815,-0.43945,1.77975,-0.96679
"886","A_M1008YM04_3S3RNA",14,203,FALSE,-0.13183,-1.5823,-0.70312,-2.5049,-1.2086,-0.83495,0.79101,-0.21972,1.2305,-0.68115,-1.73585,-0.70312,0.0659925,-0.61523,0.285695,-1.0107,-1.16455,-1.032705,-1.05445,-0.0219725,-1.71395,-1.20855,-0.74706,0.61523,0.19774,-0.35156,-0.70312,-1.1645,-0.61523,-0.79101,0.219735,-0.637215,1.3623,1.8457,1.34025,-5.2734,-1.53805,-0.131825,-0.746945,-0.21972,-0.593265,-1.3183,-1.25245,-1.2085,-0.571325,0.17578,-0.790955,-0.30761,-1.5601,-1.71385,-1.582,-0.92292,-1.31825,-1.2744,0.043945,-1.71385,-0.83495,-1.64795,-0.52734,-1.0107,-1.0986
"887","A_M1008YM04_3S3RNA",15,203,FALSE,-1.0986,-1.0107,-1.1205,-1.3183,-1.1865,-1.1865,-1.1426,-0.96679,-1.0107,-1.16455,0.065844795,-1.71395,-1.2305,-0.79101,-0.35156,-0.30761,-0.834965,-1.01072,-0.35161,-0.13183,-1.5381,-0.13183,-2.08745,-0.790945,0,-1.27435,0.3955,-1.5381,-0.219615,-0.68116,-1.3183,-0.57128,-0.79101,-0.79101,-0.79101,-0.79102,-1.0547,-0.48339,0.54931,-0.92284,0.681145,-0.52734,-0.59327,-0.21972,-0.0659175,-0.417475,-0.35156,-0.17578,-0.92284,0.0219725,-1.2085,0.08789,0.13183,-1.42815,0.527395,-1.3623,0.30761,0.28563,-0.76904,0.17578,0.21972
"888","A_M1008YM04_3S3RNA",16,204,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0547,-0.57128,-0.57128,-0.65917,-1.4502,-1.97755,-0.83495,-7.55855,4.0427,3.07605,-0.109884,-1.86765,-1.7139,-0.96679,-0.175765,0.153805,-0.593255,0.13183
"889","A_M1008YM04_3S3RNA",17,205,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2744,-1.1426,-1.1865,-1.1865,-0.1538155,-0.944795,-1.23055,-1.0986,-1.45015,-1.1865,2.4609,3.91105,2.0434,2.2412,2.6366,4.6363,3.6694,4.24065,3.1201,2.8564,3.0763,4.13085,3.91105,4.1748,3.2959,2.7246,2.3291,3.7793,3.3838,3.3838
"890","A_M1008YM04_3S3RNA",18,205,FALSE,3.53755,3.9111,3.4277,3.5156,3.208,3.0542,5.0317,2.7026,3.5595,1.45005,4.26265,2.4609,1.9996,-0.17565,-1.69205,-1.4502,0.17578,0.043945,-1.582,-1.25245,-1.2965,-0.57128,-1.0107,-2.5928,-4.6581,-2.04355,-3.14205,-4.6581,-3.999,-4.3506,-3.38375,-4.0429,-4.3505,-4.6142,-4.6142,-3.208,-3.5595,-4.08695,-4.50435,-3.5595,-4.1088,-4.5703,-3.5156,-2.3511,-4.2187,-5.2514,-3.93305,-4.76805,-2.39475,-4.9658,-3.2519,-4.1528,-4.54835,-2.06535,-3.7793,-3.8671,-5.0976,-3.71335,-2.0215,-1.9775,-3.6253
"891","A_M1008YM04_3S3RNA",19,205,FALSE,-4.1308,-3.0322,-5.36125,-1.2085,-1.582,-2.63685,-1.34015,-1.0547,2.1314,-0.725135,-1.4502,-0.92284,-1.97745,-1.64795,-1.8457,-3.2739,-3.4717,-2.0433,-3.7353,-2.10945,-2.72475,-3.31775,-3.0322,-4.2627,-4.9218,-2.1972,-2.6366,-4.1308,-3.208,-3.73525,-3.8232,-3.208,-4.9658,-3.8232,-3.09815,-3.80125,-3.2519,-3.47155,-3.7353,-3.955,-3.955,-3.955,-1.8896,-3.5814,-3.3618,-3.62545,-4.5482,-3.7793,-3.3838,-2.2412,-2.5488,-3.9112,-3.9111,-4.3506,-3.73535,-3.5595,-2.7685,-2.6806,-2.8125,-4.2187,-4.0649
"892","A_M1008YM04_3S3RNA",20,206,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43954,0.747065,0.329545,0.72501,1.6481,0.878815,2.32905,-1.1865,0.74706,0.70312,2.5488,1.5821,1.18655,-0.043945,0.4614,-1.0327,-0.461465,-0.10982,-5.471,-5.4711,-5.7128,-5.5371,-3.60335,-4.6362,-3.6914,-3.4277,-1.2525,-1.4502,-2.2412,-2.2412
"893","A_M1008YM04_3S3RNA",21,303,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4062,-1.3623,-0.83495,-1.2085,-0.83495,-0.8789,-1.0107,-1.62585,-1.1865
"894","A_M1008YM04_3S3RNA",22,304,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.8996,-6.9873,-7.2949,-5.6689,-6.8115,-7.4706,-5.5371,-8.1079,-8.789,-6.416,-7.6464,-6.30615,-5.8446,-7.2949,-6.9873,-6.9433,-6.3281,-6.3281,-6.7895,-6.3941,-4.7021,-2.41705,1.45015,-0.790925,6.7015,11.1835,31.487,32.9145,26.257,20.281,24.1915,26.1695,25.2685,24.741,24.2355,24.016,24.565,26.059,22.9615,0.769425,-0.72505,-1.55995,-0.48337,-2.52695,-1.42805,-2.21935,-1.758,-1.9115,-1.6699,-2.1094,-1.3623
"895","A_M1008YM04_3S3RNA",23,304,FALSE,-1.3623,-2.2192,-2.1972,-1.6261,-0.241525,-2.4609,-2.417,0.439555,1.9335,-0.703205,-0.17582,-0.90087,0.1099485,-0.41748,-0.088105,0.571435,-1.69195,-2.70255,-3.20805,-2.2412,-4.13075,-2.6147,-2.9443,-4.087,-2.6147,-3.5156,-2.7685,-3.20795,-2.28515,-3.2959,-2.8125,-5.2954,-2.1094,-4.2407,-4.19675,-3.4277,-5.0097,-4.9438,-3.05405,-4.6801,-3.7574,-2.1532,-4.0209,-3.7353,-4.4604,-3.6914,-4.57005,-4.57035,-3.16425,-2.65855,-3.9111,-5.66885,-3.2739,-4.8338,-3.77915,-3.6695,-4.4384,-4.3945,-3.6035,-3.8231,-4.43825
"896","A_M1008YM04_3S3RNA",24,304,FALSE,-4.9438,-4.85605,-4.87785,-4.8779,-3.999,-3.6914,-4.5044,-4.2407,-4.0429,-5.6469,-3.4714,-4.7461,-2.8564,-5.2293,-4.0207,-5.625,-4.3506,-3.86705,-6.0866,-4.1308,-3.27365,-4.2407,-4.4385,-2.96645,-3.6474,-3.6914,-3.6474,-3.7793,-3.8232,-1.71395,-0.834975,-1.2305,-0.83495,-1.3183,0.439495,-1.88975,-1.0107,-0.17578,-0.615145,-4.1306,-7.20725,-12.2385,-12.4585,-12.9195,-10.635,-10.1515,-1.56,-1.2743,-1.1426,-1.8677,-0.153805,-1.9116,-5.09775,-2.15315,-7.163,-7.88815,-8.1738,-9.36045,-8.2176,-6.7675,-6.85525
"897","A_M1008YM04_3S3RNA",25,305,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.5159,3.5597,-1.582,-1.38425,-0.96679,1.01079,3.86715,1.45005,2.8784,0.59321,0.044030745,-0.37353,-1.01079,-1.582,-0.65917,0.04385933,-0.26339,-0.19775,0,1.82325,1.582,0.263755,1.95565
"898","A_M1008YM04_3S3RNA",26,306,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46075,1.9336,1.4941,1.0327,0.70312,1.8457,1.14245,2.0215,2.1094,1.23045,0.834975,1.8896,2.5049,1.8676,1.64805,-0.17578,1.1865,1.01046,-0.74661,-1.77975,-1.42825,-0.83495,-0.35156,-1.0107,-1.1865,-0.0878475,-1.27435,-1.9336,-1.3183,-0.944945,-0.988665,-1.582,-0.307825,-1.1865,-0.417475,-0.900915,-0.197815,-0.703075,-0.74706,-0.659475,-0.68119,-1.7139,-2.1094,-2.307,-2.8125,-1.31815,-0.81311,-0.021972,-1.34045,-1.0986,-0.0218225
"899","A_M1008YM04_3S3RNA",27,306,FALSE,-1.1865,0.219705,3.91135,0.30761,1.0986,1.20835,2.2851,2.87835,3.164,2.13135,1.34045,2.3072,3.208,2.8564,3.4277,2.1972,1.71395,1.7139,2.4609,4.3945,4.3506,3.0981,2.87845,3.5156,4.153,2.74645,3.3399,3.18605,2.37325,3.6036,3.1201,2.6366,3.33985,2.81245,2.3291,3.6474,4.2187,3.9331,2.61475,3.2959,3.6034,2.19715,2.417,1.29615,1.4502,2.2412,1.7139,2.373,2.1533,2.06525,0.307655,2.7027,1.7578,3.44975,0.72509,3.5815,1.3623,2.72455,1.1865,2.9004,1.7579
"900","A_M1008YM04_3S3RNA",28,307,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.7315,-20.786,-20.2805,-22.104,-25.928,-24.741,-24.038,-23.8845,-19.226,-11.14,-11.426,-28.3,-45.79,-43.418,-23.2475,-10.2395,-10.7225,-12.744,-18.523,-24.214,-26.982,-25.29,-24.5435
"901","A_M1008YM04_3S3RNA",29,307,FALSE,-24.0815,-22.566,-22.082,-22.632,-22.72,-23.027,-27.114,-16.589,-5.9765,-1.7578,-0.505365,-0.13183,-0.13183,3.6035,5.80055,2.6147,4.0649,3.33985,5.40535,4.856,2.307,5.1855,6.2842,5.0756,3.0981,5.47115,5.2734,5.581,5.49325,3.0761,4.4603,6.10855,3.4717,3.8013,4.8779,4.72405,2.8126,6.26205,4.6362,3.84515,1.49405,1.45025,-0.022144,-1.0767,-0.966835,0.30761,-1.18655,-0.021972375,0.022101205,0.219685,0.72505,-1.2306,-0.065982,-0.72511,-0.637245,-1.2305,0.37347,0.43945,0.395545,-1.1865,-0.988745
"902","A_M1008YM04_3S3RNA",30,311,FALSE,NA,NA,NA,NA,NA,NA,-1.1426,-0.505495,1.1646,-1.3182,-0.000128745,-0.48333,-0.0658745,-0.637115,-1.9775,-1.2744,-1.2744,-1.2744,-0.74706,-0.65917,-1.1865,-1.0548,-1.6699,-1.0107,-1.3182,-1.5381,-0.263495,-1.3843,-1.1426,-0.74706,-1.4281,-1.53815,-0.79101,-0.79101,-1.8017,-1.38425,-0.8789,-0.8789,-0.83495,-0.83495,-0.83495,-0.83495,-2.1533,-0.92284,-0.3955,-0.3955,-0.65917,-0.65917,-1.3623,-1.2744,-1.2305,-1.1865,-0.43945,-0.43945,-0.43945,-0.43945,-0.43945,-4.021,-1.1865,-1.1865,0.065939
"903","A_M1008YM04_3S3RNA",31,311,FALSE,1.42815,-2.10925,-0.21972,-0.21972,0.505365,0.19784,-0.13183,0,-0.59334,-1.40595,0.81298,0.65917,0.17552,-1.3623,0.0878055,-1.648,-0.043986,-0.131835,0.21983,-0.571285,-0.52734,-0.2856,-0.615145,-0.35156,-0.3955,-0.48339,0.1099485,-1.0547,-2.1094,-2.54895,-0.988745,-0.17578,-1.1865,-0.61523,-1.9775,-1.66995,-1.53805,-1.4062,-1.3183,-1.0107,-1.0107,-2.39505,-1.7578,-0.96679,-1.4062,-1.4062,-1.3623,-1.0547,-1.4941,-1.5381,-1.9775,-1.626,-1.4502,-1.3183,1.1867,-0.8789,-0.219981,0.30761,-1.75795,-1.2305,-1.60395
"904","A_M1008YM04_3S3RNA",32,311,FALSE,0.3734,0.46142,-1.16455,-0.703035,-1.0986,-1.0986,-1.0986,-1.0547,-0.92284,-0.30761,-0.30761,-0.48339,-0.96679,-1.0107,-1.1426,-1.2305,-0.65917,-0.61523,-0.61523,-0.57128,-4.29999999999979e-05,-0.61523,-0.17578,-0.21972,-0.21972,-0.52734,-0.61523,-0.61523,-1.0986,-1.0986,-0.30761,-0.30761,-0.21972,-0.26367,-0.17578,-0.24174,-0.52734,-0.52734,-0.52734,-1.38415,-1.1865,1.3623,-0.63712,-0.92284,-0.8789,-0.63716,-0.57128,0.35156,-0.65917,-0.70312,-0.70312,-0.65917,-0.74706,-1.1865,-1.07665,-0.08789,-0.13183,-0.417345,-1.5381,0.59319,0.0440525
"905","A_M1008YM04_3S3RNA",33,311,FALSE,0.0879545,-0.13183,-2.373,-0.83495,-0.8789,0.26367,-0.52734,-0.57128,-0.52734,-1.71395,-1.23055,-0.3955,-0.65917,-0.74706,-0.83495,-0.79101,-0.74706,-0.70312,0.19775,-0.8789,-1.582,-1.4941,-0.43945,-0.35156,-0.26367,-0.30761,-0.61523,-0.966815,-1.0986,-1.0547,-1.0986,-1.0547,-0.90087,0.41739,0.219895,-0.43945,-4.29999999999979e-05,-2.0216,-0.043945,-1.0986,0.30761,-1.23045,-0.65917,-0.48339,-0.48339,-0.61523,-0.61523,-0.59321,1.0547,-0.96679,-1.0107,-1.0547,0.153805,0.483265,-0.74706,-0.83495,-0.30761,-0.79101,-0.79101,-0.94473,-1.4502
"906","A_M1008YM04_3S3RNA",34,311,FALSE,-0.87905,0.65926,-0.79101,0.30761,-0.966785,-0.83495,-1.4941,0.21972,-0.65917,-0.79101,-0.70312,-0.65917,-0.6372,-0.26367,-0.26367,-0.17578,-0.17578,-1.0547,-1.4062,-0.6593,-0.3955,-0.043945,-1.97755,-0.746975,-1.23045,-0.81309,0.637285,-0.76919,-0.329415,-1.3623,-0.26367,-0.483265,-1.4062,-0.48339,-0.52734,-0.70312,-0.70312,-0.92284,-0.8789,-0.79099,-0.351645,-0.417455,-0.3955,-0.35156,-0.3955,-0.57128,-1.1865,-1.0547,-0.96679,-0.19771,0.41752,0.43945,-0.87875,-1.1426,-0.52734,-0.8789,-0.65917,-0.48339,-0.52734,-0.48339,-0.48339
"907","A_M1008YM04_3S3RNA",35,311,FALSE,-0.48339,-0.48339,-0.43945,-0.43945,-0.3955,-0.43945,-0.5933,-0.28564,-0.17578,-0.57128,-0.52734,-0.92284,-0.46142,-1.0986,-1.7139,-1.6699,-1.4941,-1.38425,-0.96679,-1.4502,-1.4502,-1.38435,-1.4941,-1.4941,-1.3623,-0.52734,-1.1865,-1.7139,-1.4282,-1.1206,-1.7578,-1.0766,-1.2305,-1.6699,-0.417475,-0.592955,-1.6041,-1.1865,-1.1426,-0.92284,-1.2744,-1.8017,-0.83495,-0.83495,-0.74706,-1.4502,-1.4282,-1.582,-0.72539,-1.0765,-1.25245,-0.79101,-1.01075,-1.406,-1.0986,-1.0986,-1.34025,-1.3623,-1.4062,-0.50567,-0.35156
"908","A_M1008YM04_3S3RNA",36,311,FALSE,-0.48339,-0.74706,-2.1094,-1.73585,-1.7578,-2.373,-1.0986,-1.8895,-1.8017,-1.64795,-1.4062,-1.5381,-1.582,-1.7578,-1.9336,-1.56035,-1.45015,-1.95555,-1.4502,-1.8457,-2.4609,-1.9998,-1.0982,-1.6922,-1.5381,-0.681275,-1.25215,-1.2744,0.17535,-0.08789,-0.28594,-0.83495,-1.4502,-0.96679,1.0324,-0.48339,0.000214575,-0.43945,-0.61523,-0.35156,-0.68093,-0.57128,-0.65917,-0.65917,-0.70312,-1.0107,-0.48339,0.08789,0.043945,-0.61523,-0.61523,-0.21972,-1.9775,-1.9117,-0.8789,-1.2744,-0.96679,-1.09825,-1.5162,-0.26367,-1.0111
"909","A_M1008YM04_3S3RNA",37,311,FALSE,-1.3623,-0.8789,-0.79101,-1.3623,-1.3183,-1.3183,-0.63776,0.242,-0.96679,-1.0107,-1.5381,-1.2744,-1.4062,-1.4062,-1.38425,-0.0219725,-0.8789,-0.8789,-0.8789,-0.043515755,-0.8789,-0.26367,-1.3183,-1.0986,-0.72539,-0.0219725,-0.65917,-0.61523,-0.57128,-0.61523,-0.74706,-0.153805,-0.17578,-1.4502,-0.83495,-0.70312,-0.835255,-0.74706,0.52734,-0.57128,-0.61523,-0.59317,-1.2305,-0.13183,-0.08789,-0.08789,0.153805,-0.593255,-0.17578,-0.17578,-0.17578,-0.21972,-0.70312,-1.36185,-1.49455,-0.6372,-0.48339,0.70329,0.043945,0.043945,0.043945
"910","A_M1008YM04_3S3RNA",38,311,FALSE,0,0,-0.988645,-0.76895,-0.74706,0.08789,0.17578,-0.96679,-1.0107,-1.8896,-1.9775,-1.9995,-1.60425,-0.043945,-2.04355,-2.417,-1.0986,-1.2959,-1.93415,-1.0107,-1.2742,-1.1865,-2.1533,-1.8896,-1.824,-0.65917,-2.0654,-1.4062,-1.47215,-1.9775,-1.6699,-1.6699,-0.285645,-1.95535,-0.83495,0.15411,-1.8896,-0.835685,0.10986,-1.1865,-0.79101,0.131835,-2.83545,-0.74706,-0.83495,-0.83495,-0.26367,-1.7578,-0.857485,-0.74706,-0.70312,-0.70312,-0.79101,-1.4937,-1.4286,-0.61523,-0.65917,-1.18645,-1.1865,1.09895,0.21938
"911","A_M1008YM04_3S3RNA",39,311,FALSE,-0.79101,-1.0327,-2.41725,-1.4502,-0.17578,-0.26367,0.0659175,-0.79101,-0.79101,-0.48339,-1.3399,-0.43945,-1.42775,-0.92284,0,-1.7578,-1.1426,-0.8789,-0.79071,-1.2744,-1.18695,-0.52734,-0.0440735,-0.28521,-1.6916,-1.3623,-1.1426,1.4062,-1.2744,-0.46125,-1.5602,-0.74706,-0.48339,-0.746805,0.0881475,-1.6038,-1.2744,-1.27395,-1.4941,-1.4941,0.967045,-0.6151,-1.0547,-1.0547,-1.2744,-1.1865,-1.0107,-1.0107,0.1098625,-0.3955,-0.52734,0.0001285,-0.83495,-0.329285,-0.483395,-0.8789,0.175695,-0.21972,-0.92284,0.35156,-0.22007
"912","A_M1009YM05_1S2RNA",1,111,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.0097,-1.8017,-2.5049,-1.7139,-1.582,-2.0654,-3.07615,-1.80175,-1.1865,-2.6806,-2.1094,-2.0215,-2.74655,-1.8457,-1.4062,-1.3403,-0.65917,-2.2192,-2.7685,-3.164,-2.37305,-2.65865,-1.8457,-1.2744,-1.1206,1.4502,0.65917,1.0107,-0.043945,-1.14255,-0.13183,1.6699
"913","A_M1009YM05_1S2RNA",2,111,FALSE,-1.5381,-0.85693,-1.0107,0.83495,-1.0986,-1.4062,-1.4941,0.30761,-0.28565,-1.0547,-1.5381,-0.52732,-1.0547,1.3183,-1.8017,-2.417,0.043945,-0.637195,-1.4062,-2.0215,-2.04345,-1.20845,-1.2085,-2.59275,-2.5488,-1.4502,-1.0547,-1.16455,-0.6372,-0.61523,-2.26315,-0.46142,-0.72509,-0.74706,-0.8789,-2.3291,-2.6367,-1.5381,-0.175775,-1.6699,-2.0874,-1.88965,-0.74707,-1.0986,-0.878905,-0.505365,-0.856925,-1.4941,-1.3623,1.05465,-0.54931,-1.0986,-1.1426,-1.0986,-1.2305,-1.8896,-0.65917,0.08789,0.08789,-0.76903,-1.8896
"914","A_M1009YM05_1S2RNA",3,111,FALSE,-2.3291,-0.74706,-0.83495,-0.74706,-0.74706,-2.1094,-0.37353,-0.37353,-0.30761,-0.74706,-0.131835,-1.1426,-0.329585,0.0439425,0.17578,-1.7578,-1.47215,-0.219705,0.21972,-0.70312,-0.74706,-1.7578,-0.90086,0.21972,-0.79101,-0.65917,-1.0547,-0.21972,-0.13183,-0.17578,-0.83495,-1.1865,-1.2305,-1.2744,-1.0107,-1.0107,-0.96679,-0.79101,-0.74706,-0.21972,-0.28564,-1.5381,-0.65917,-1.0547,-0.3955,-0.043955729,-1.0986,-1.0986,-1.8896,-2.1533,-0.61523,-0.61523,-0.57128,-0.83495,-1.0107,-0.61523,-0.61523,-0.92284,-1.626,-0.70312,-1.582
"915","A_M1009YM05_1S2RNA",4,102,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8896,-1.2744,-0.153795,0.48339,-1.23045,-1.71385,-1.3183,-0.43945,-1.0107,-1.0107,-0.26367,-0.571275,-1.3183,-1.1865,-0.944815,-1.2305,-0.83495,-0.61523,-1.582,-0.65917,-1.3623,1.3403,6.4819,8.5253,6.6357,7.0751,7.31685,7.71235,4.19675,4.4384,5.0757,6.78955,6.1523,7.6245,7.7783
"916","A_M1009YM05_1S2RNA",5,102,FALSE,7.6464,8.1738,7.1411,6.6357,4.7241,4.0869,4.41645,2.5928,5.581,9.8876,8.26165,5.14155,6.7016,5.14155,6.0644,6.4599,5.2075,4.6582,5.4052,6.43795,7.954,6.19625,6.43795,4.50435,3.955,4.4384,4.10885,8.10785,6.9873,9.2284,8.7011,6.5039,4.1748,5.0317,6.6357,8.811,5.9326,5.1196,3.9111,2.9004,1.9336,8.5473,9.3603,9.7997,4.57025,3.8672,5.603,3.47165,5.7128,7.0751,6.1084,4.9218,6.65765,5.82275,2.0434,-2.1313,-2.10935,-1.38425,-2.5488,-2.395,-0.3955
"917","A_M1009YM05_1S2RNA",6,105,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.505345,-1.4062,-2.4609,0.043945,-0.17578,0.043945,-1.2305,-1.16455,1.38425,-0.725145,0.131833,-1.3623,-3.29585,-1.2305,-0.83495,-0.0659175,-1.0107,-1.0547,-1.2305,-0.8789,-0.83495,-0.8789,-0.8789,-0.79101,0.30761,0.43945,0.43945,0.3955,-0.17578,-0.26367,-3.33985,-2.3511,-5.8886,-5.8886,-6.0205,-6.3281,-6.7675,-96.5475,-258.22,-331.87,-323.745,-201.685,15.359,27.092,13.447,4.89985,-1.0547,0.966825,-1.582,-0.96679,-0.96679,-0.92284
"918","A_M1009YM05_1S2RNA",7,105,FALSE,0.92284,0.43945,-0.28564,0.549325,1.0107,0.17578,-9.73385,-21.445,-29.399,-27.883,-18.545,-18.413,-15.381,-14.304,-16.699,-15.161,-7.40475,-4.1089,-4.13085,1.8017,-0.1758015,-2.0654,-2.1972,-2.0215,-1.5381,-2.46085,-1.4941,0.32959,2.7905,5.0976,4.0869,4.0869,2.9443,2.9663,6.7236,8.0859,2.5488,-0.94482,4.46045,5.05365,5.0317,5.64695,6.24015,3.71335,5.1416,4.6142,3.8232,5.2295,5.8007,6.17425,4.19675,6.17425,6.8554,6.32805,3.42765,3.4717,3.164,3.53755,3.208,-1.9776,-2.2412
"919","A_M1009YM05_1S2RNA",8,106,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.91165,-2.0215
"920","A_M1009YM05_1S2RNA",9,106,FALSE,-1.3623,0.96679,-4.13085,-10.9645,-19.5775,-22.368,-23.686,-25.334,-26.081,-17.358,-5.91055,2.2632,2.83445,-2.7685,-2.0654,-1.16455,0.21972,0.79101,-2.1972,-3.0981,0.1538265,2.5488,11.448,8.41545,5.7568,2.50485,5.1856,3.3838,2.0654,3.2959,8.43745,7.75625,4.28465,5.95455,4.9658,4.1748,4.50435,1.88965,1.9775,7.51465,8.9648,5.0317,3.91105,4.4824,1.0986,-0.94485,-0.461425,-0.96679,-2.70255,-1.7578,-0.57128,0.13183,0.30761,-1.58205,-2.9004,-3.5595,-2.39495,-0.63718,-0.549325,-2.1094,-1.7139
"921","A_M1009YM05_1S2RNA",10,106,FALSE,-1.626,-1.66995,-1.1206,0.28564,-1.12065,-3.2959,-2.57075,-1.58195,-1.42825,-0.92284,-1.0986,-1.25245,-0.65917,-0.83495,-2.1972,-1.18655,-2.373,-3.6035,-6.26215,-7.5805,-8.7011,-7.7783,-9.1406,-8.23965,-6.8554,-7.5585,-9.8437,-8.5473,-6.02045,-7.3828,-10.063,-9.9755,-9.75575,-7.7343,-8.4814,-9.6679,-8.89885,-8.1738,-7.6904,-9.1845,-8.8769,-8.1298,-7.29485,-9.58,-9.58,-8.789,-8.4374,-7.22895,-8.5693,-10.701,-10.503,-8.4594,-6.8774,-8.5253,-9.55805,-9.20645,-7.80025,-7.47065,-9.0527,-10.503,-10.503
"922","A_M1009YM05_1S2RNA",11,202,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.96664,-0.59304,-0.61524,-1.9116,-0.988745,0.351635,-0.944815,-1.23045,-0.922835,-0.043945,-0.21972,-1.16455,-1.1865
"923","A_M1009YM05_1S2RNA",12,203,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2302,-1.9995,-0.8789,-0.48339,0.35156,0,-0.08789,-0.13183,-0.52734,-0.48339,-0.57128,-0.483385,-0.57128,-0.65917
