"","RunName","win60s","c"
"4614","A_M1050OM01_3S3RNA",8,102
"4615","A_M1050OM01_3S3RNA",9,103
"4616","A_M1050OM01_3S3RNA",10,103
"4617","A_M1050OM01_3S3RNA",11,104
"4618","A_M1050OM01_3S3RNA",12,106
"4619","A_M1050OM01_3S3RNA",13,106
"4620","A_M1050OM01_3S3RNA",14,106
"4621","A_M1050OM01_3S3RNA",15,202
"4622","A_M1050OM01_3S3RNA",16,203
"4623","A_M1050OM01_3S3RNA",17,203
"4624","A_M1050OM01_3S3RNA",18,203
"4625","A_M1050OM01_3S3RNA",19,203
"4626","A_M1050OM01_3S3RNA",20,204
"4627","A_M1050OM01_3S3RNA",21,205
"4628","A_M1050OM01_3S3RNA",22,205
"4629","A_M1050OM01_3S3RNA",23,205
"4630","A_M1050OM01_3S3RNA",24,205
"4631","A_M1050OM01_3S3RNA",25,206
"4632","A_M1050OM01_3S3RNA",26,303
"4633","A_M1050OM01_3S3RNA",27,304
"4634","A_M1050OM01_3S3RNA",28,304
"4635","A_M1050OM01_3S3RNA",29,304
"4636","A_M1050OM01_3S3RNA",30,304
"4637","A_M1050OM01_3S3RNA",31,305
"4638","A_M1050OM01_3S3RNA",32,306
"4639","A_M1050OM01_3S3RNA",33,306
"4640","A_M1050OM01_3S3RNA",34,306
"4641","A_M1050OM01_3S3RNA",35,306
"4642","A_M1050OM01_3S3RNA",36,307
"4643","A_M1050OM01_3S3RNA",37,307
"4644","A_M1050OM01_3S3RNA",38,311
"4645","A_M1050OM01_3S3RNA",39,311
"4646","A_M1050OM01_3S3RNA",40,311
"4647","A_M1050OM01_3S3RNA",41,311
"4648","A_M1050OM01_3S3RNA",42,311
"4649","A_M1050OM01_3S3RNA",43,311
"4650","A_M1050OM01_3S3RNA",44,311
"4651","A_M1050OM01_3S3RNA",45,311
"4652","A_M1050OM01_3S3RNA",46,311
"4653","A_M1050OM01_3S3RNA",47,311
"4654","A_M1050OM01_3S3RNA",48,311
"4655","A_M1051OM02_1S2RNA",1,111
"4656","A_M1051OM02_1S2RNA",2,111
"4657","A_M1051OM02_1S2RNA",3,111
"4658","A_M1051OM02_1S2RNA",4,103
"4659","A_M1051OM02_1S2RNA",5,102
"4660","A_M1051OM02_1S2RNA",6,105
"4661","A_M1051OM02_1S2RNA",7,105
"4662","A_M1051OM02_1S2RNA",8,105
"4663","A_M1051OM02_1S2RNA",9,106
"4664","A_M1051OM02_1S2RNA",10,106
"4665","A_M1051OM02_1S2RNA",11,201
"4666","A_M1051OM02_1S2RNA",12,202
"4667","A_M1051OM02_1S2RNA",13,203
"4668","A_M1051OM02_1S2RNA",14,203
"4669","A_M1051OM02_1S2RNA",15,203
"4670","A_M1051OM02_1S2RNA",16,203
"4671","A_M1051OM02_1S2RNA",17,204
"4672","A_M1051OM02_1S2RNA",18,205
"4673","A_M1051OM02_1S2RNA",19,205
"4674","A_M1051OM02_1S2RNA",20,205
"4675","A_M1051OM02_1S2RNA",21,205
"4676","A_M1051OM02_1S2RNA",22,206
"4677","A_M1051OM02_1S2RNA",23,303
"4678","A_M1051OM02_1S2RNA",24,304
"4679","A_M1051OM02_1S2RNA",25,304
"4680","A_M1051OM02_1S2RNA",26,304
"4681","A_M1051OM02_1S2RNA",27,304
"4682","A_M1051OM02_1S2RNA",28,306
"4683","A_M1051OM02_1S2RNA",29,306
"4684","A_M1051OM02_1S2RNA",30,306
"4685","A_M1051OM02_1S2RNA",31,308
"4686","A_M1051OM02_1S2RNA",32,308
"4687","A_M1051OM02_1S2RNA",33,311
"4688","A_M1051OM02_1S2RNA",34,311
"4689","A_M1051OM02_1S2RNA",35,311
"4690","A_M1051OM02_1S2RNA",36,311
"4691","A_M1051OM02_1S2RNA",37,311
"4692","A_M1051OM02_1S2RNA",38,311
"4693","A_M1051OM02_1S2RNA",39,311
"4694","A_M1051OM02_1S2RNA",40,311
"4695","A_M1051OM02_1S2RNA",41,311
"4696","A_M1051OM02_1S2RNA",42,311
"4697","A_M1051OM02_1S2RNA",43,311
"4698","A_M1051OM02_2S3RNA",1,111
"4699","A_M1051OM02_2S3RNA",2,111
"4700","A_M1051OM02_2S3RNA",3,111
"4701","A_M1051OM02_2S3RNA",4,102
"4702","A_M1051OM02_2S3RNA",5,102
"4703","A_M1051OM02_2S3RNA",6,102
"4704","A_M1051OM02_2S3RNA",7,103
"4705","A_M1051OM02_2S3RNA",8,103
"4706","A_M1051OM02_2S3RNA",9,104
"4707","A_M1051OM02_2S3RNA",10,106
"4708","A_M1051OM02_2S3RNA",11,106
"4709","A_M1051OM02_2S3RNA",12,106
"4710","A_M1051OM02_2S3RNA",13,202
"4711","A_M1051OM02_2S3RNA",14,203
"4712","A_M1051OM02_2S3RNA",15,203
"4713","A_M1051OM02_2S3RNA",16,203
"4714","A_M1051OM02_2S3RNA",17,203
"4715","A_M1051OM02_2S3RNA",18,204
"4716","A_M1051OM02_2S3RNA",19,205
"4717","A_M1051OM02_2S3RNA",20,205
"4718","A_M1051OM02_2S3RNA",21,205
"4719","A_M1051OM02_2S3RNA",22,206
"4720","A_M1051OM02_2S3RNA",23,301
"4721","A_M1051OM02_2S3RNA",24,304
"4722","A_M1051OM02_2S3RNA",25,304
"4723","A_M1051OM02_2S3RNA",26,304
"4724","A_M1051OM02_2S3RNA",27,304
"4725","A_M1051OM02_2S3RNA",28,305
"4726","A_M1051OM02_2S3RNA",29,306
"4727","A_M1051OM02_2S3RNA",30,306
"4728","A_M1051OM02_2S3RNA",31,307
"4729","A_M1051OM02_2S3RNA",32,307
"4730","A_M1051OM02_2S3RNA",33,311
"4731","A_M1051OM02_2S3RNA",34,311
"4732","A_M1051OM02_2S3RNA",35,311
"4733","A_M1051OM02_2S3RNA",36,311
"4734","A_M1051OM02_2S3RNA",37,311
"4735","A_M1051OM02_2S3RNA",38,311
"4736","A_M1051OM02_2S3RNA",39,311
"4737","A_M1051OM02_2S3RNA",40,311
"4738","A_M1051OM02_2S3RNA",41,311
"4739","A_M1051OM02_2S3RNA",42,311
"4740","A_M1051OM02_2S3RNA",43,311
"4741","A_M1051OM02_3S1RNA",1,102
"4742","A_M1051OM02_3S1RNA",2,102
"4743","A_M1051OM02_3S1RNA",3,103
"4744","A_M1051OM02_3S1RNA",4,103
"4745","A_M1051OM02_3S1RNA",5,104
"4746","A_M1051OM02_3S1RNA",6,104
"4747","A_M1051OM02_3S1RNA",7,106
"4748","A_M1051OM02_3S1RNA",8,106
"4749","A_M1051OM02_3S1RNA",9,106
"4750","A_M1051OM02_3S1RNA",10,202
"4751","A_M1051OM02_3S1RNA",11,203
"4752","A_M1051OM02_3S1RNA",12,203
"4753","A_M1051OM02_3S1RNA",13,203
"4754","A_M1051OM02_3S1RNA",14,203
"4755","A_M1051OM02_3S1RNA",15,204
"4756","A_M1051OM02_3S1RNA",16,205
"4757","A_M1051OM02_3S1RNA",17,205
"4758","A_M1051OM02_3S1RNA",18,205
"4759","A_M1051OM02_3S1RNA",19,205
"4760","A_M1051OM02_3S1RNA",20,206
"4761","A_M1051OM02_3S1RNA",21,303
"4762","A_M1051OM02_3S1RNA",22,304
"4763","A_M1051OM02_3S1RNA",23,304
"4764","A_M1051OM02_3S1RNA",24,304
"4765","A_M1051OM02_3S1RNA",25,305
"4766","A_M1051OM02_3S1RNA",26,306
"4767","A_M1051OM02_3S1RNA",27,306
"4768","A_M1051OM02_3S1RNA",28,307
"4769","A_M1051OM02_3S1RNA",29,308
"4770","A_M1051OM02_3S1RNA",30,308
"4771","A_M1051OM02_3S1RNA",31,311
"4772","A_M1051OM02_3S1RNA",32,311
"4773","A_M1051OM02_3S1RNA",33,311
"4774","A_M1051OM02_3S1RNA",34,311
"4775","A_M1051OM02_3S1RNA",35,311
"4776","A_M1051OM02_3S1RNA",36,311
"4777","A_M1051OM02_3S1RNA",37,311
"4778","A_M1051OM02_3S1RNA",38,311
"4779","A_M1051OM02_3S1RNA",39,311
"4780","A_M1051OM02_3S1RNA",40,311
"4781","A_M1051OM02_3S1RNA",41,311
"4782","A_M1052OM02_1S2RNA",1,111
"4783","A_M1052OM02_1S2RNA",2,111
"4784","A_M1052OM02_1S2RNA",3,111
"4785","A_M1052OM02_1S2RNA",4,103
"4786","A_M1052OM02_1S2RNA",5,102
"4787","A_M1052OM02_1S2RNA",6,105
"4788","A_M1052OM02_1S2RNA",7,105
"4789","A_M1052OM02_1S2RNA",8,104
"4790","A_M1052OM02_1S2RNA",9,106
"4791","A_M1052OM02_1S2RNA",10,106
"4792","A_M1052OM02_1S2RNA",11,202
"4793","A_M1052OM02_1S2RNA",12,203
"4794","A_M1052OM02_1S2RNA",13,203
"4795","A_M1052OM02_1S2RNA",14,203
"4796","A_M1052OM02_1S2RNA",15,203
"4797","A_M1052OM02_1S2RNA",16,204
"4798","A_M1052OM02_1S2RNA",17,205
"4799","A_M1052OM02_1S2RNA",18,205
"4800","A_M1052OM02_1S2RNA",19,205
"4801","A_M1052OM02_1S2RNA",20,206
"4802","A_M1052OM02_1S2RNA",21,303
"4803","A_M1052OM02_1S2RNA",22,304
"4804","A_M1052OM02_1S2RNA",23,304
"4805","A_M1052OM02_1S2RNA",24,304
"4806","A_M1052OM02_1S2RNA",25,305
"4807","A_M1052OM02_1S2RNA",26,306
"4808","A_M1052OM02_1S2RNA",27,306
"4809","A_M1052OM02_1S2RNA",28,307
"4810","A_M1052OM02_1S2RNA",29,308
"4811","A_M1052OM02_1S2RNA",30,309
"4812","A_M1052OM02_1S2RNA",31,311
"4813","A_M1052OM02_1S2RNA",32,311
"4814","A_M1052OM02_1S2RNA",33,311
"4815","A_M1052OM02_1S2RNA",34,311
"4816","A_M1052OM02_1S2RNA",35,311
"4817","A_M1052OM02_1S2RNA",36,311
"4818","A_M1052OM02_1S2RNA",37,311
"4819","A_M1052OM02_1S2RNA",38,311
"4820","A_M1052OM02_1S2RNA",39,311
"4821","A_M1052OM02_1S2RNA",40,311
"4822","A_M1052OM02_1S2RNA",41,311
"4823","A_M1052OM02_2S3RNA",1,101
"4824","A_M1052OM02_2S3RNA",2,111
"4825","A_M1052OM02_2S3RNA",3,111
"4826","A_M1052OM02_2S3RNA",4,102
"4827","A_M1052OM02_2S3RNA",5,102
"4828","A_M1052OM02_2S3RNA",6,102
"4829","A_M1052OM02_2S3RNA",7,103
"4830","A_M1052OM02_2S3RNA",8,103
"4831","A_M1052OM02_2S3RNA",9,106
"4832","A_M1052OM02_2S3RNA",10,106
"4833","A_M1052OM02_2S3RNA",11,201
"4834","A_M1052OM02_2S3RNA",12,203
"4835","A_M1052OM02_2S3RNA",13,203
"4836","A_M1052OM02_2S3RNA",14,203
"4837","A_M1052OM02_2S3RNA",15,203
"4838","A_M1052OM02_2S3RNA",16,204
"4839","A_M1052OM02_2S3RNA",17,205
"4840","A_M1052OM02_2S3RNA",18,205
"4841","A_M1052OM02_2S3RNA",19,205
"4842","A_M1052OM02_2S3RNA",20,206
"4843","A_M1052OM02_2S3RNA",21,302
"4844","A_M1052OM02_2S3RNA",22,304
"4845","A_M1052OM02_2S3RNA",23,304
"4846","A_M1052OM02_2S3RNA",24,304
"4847","A_M1052OM02_2S3RNA",25,304
"4848","A_M1052OM02_2S3RNA",26,306
"4849","A_M1052OM02_2S3RNA",27,306
"4850","A_M1052OM02_2S3RNA",28,307
"4851","A_M1052OM02_2S3RNA",29,307
"4852","A_M1052OM02_2S3RNA",30,311
"4853","A_M1052OM02_2S3RNA",31,311
"4854","A_M1052OM02_2S3RNA",32,311
"4855","A_M1052OM02_2S3RNA",33,311
"4856","A_M1052OM02_2S3RNA",34,311
"4857","A_M1052OM02_2S3RNA",35,311
"4858","A_M1052OM02_2S3RNA",36,311
"4859","A_M1052OM02_2S3RNA",37,311
"4860","A_M1052OM02_2S3RNA",38,311
"4861","A_M1052OM02_2S3RNA",39,311
"4862","A_M1052OM02_2S3RNA",40,311
"4863","A_M1052OM02_3S1RNA",1,102
"4864","A_M1052OM02_3S1RNA",2,102
"4865","A_M1052OM02_3S1RNA",3,103
"4866","A_M1052OM02_3S1RNA",4,103
"4867","A_M1052OM02_3S1RNA",5,104
"4868","A_M1052OM02_3S1RNA",6,104
"4869","A_M1052OM02_3S1RNA",7,105
"4870","A_M1052OM02_3S1RNA",8,106
"4871","A_M1052OM02_3S1RNA",9,106
"4872","A_M1052OM02_3S1RNA",10,202
"4873","A_M1052OM02_3S1RNA",11,203
"4874","A_M1052OM02_3S1RNA",12,203
"4875","A_M1052OM02_3S1RNA",13,203
"4876","A_M1052OM02_3S1RNA",14,203
"4877","A_M1052OM02_3S1RNA",15,204
"4878","A_M1052OM02_3S1RNA",16,205
"4879","A_M1052OM02_3S1RNA",17,205
"4880","A_M1052OM02_3S1RNA",18,205
"4881","A_M1052OM02_3S1RNA",19,206
"4882","A_M1052OM02_3S1RNA",20,301
"4883","A_M1052OM02_3S1RNA",21,304
"4884","A_M1052OM02_3S1RNA",22,304
"4885","A_M1052OM02_3S1RNA",23,304
"4886","A_M1052OM02_3S1RNA",24,304
"4887","A_M1052OM02_3S1RNA",25,306
"4888","A_M1052OM02_3S1RNA",26,306
"4889","A_M1052OM02_3S1RNA",27,307
"4890","A_M1052OM02_3S1RNA",28,308
"4891","A_M1052OM02_3S1RNA",29,308.01
"4892","A_M1052OM02_3S1RNA",30,311
"4893","A_M1052OM02_3S1RNA",31,311
"4894","A_M1052OM02_3S1RNA",32,311
"4895","A_M1052OM02_3S1RNA",33,311
"4896","A_M1052OM02_3S1RNA",34,311
"4897","A_M1052OM02_3S1RNA",35,311
"4898","A_M1052OM02_3S1RNA",36,311
"4899","A_M1052OM02_3S1RNA",37,311
"4900","A_M1052OM02_3S1RNA",38,311
"4901","A_M1052OM02_3S1RNA",39,311
"4902","A_M1052OM02_3S1RNA",40,311
"4903","A_M1053OM03_1S3RNA",1,101
"4904","A_M1053OM03_1S3RNA",2,111
"4905","A_M1053OM03_1S3RNA",3,111
"4906","A_M1053OM03_1S3RNA",4,105
"4907","A_M1053OM03_1S3RNA",5,102
"4908","A_M1053OM03_1S3RNA",6,102
"4909","A_M1053OM03_1S3RNA",7,102
"4910","A_M1053OM03_1S3RNA",8,103
"4911","A_M1053OM03_1S3RNA",9,103
"4912","A_M1053OM03_1S3RNA",10,106
"4913","A_M1053OM03_1S3RNA",11,106
"4914","A_M1053OM03_1S3RNA",12,106
"4915","A_M1053OM03_1S3RNA",13,202
"4916","A_M1053OM03_1S3RNA",14,203
"4917","A_M1053OM03_1S3RNA",15,203
"4918","A_M1053OM03_1S3RNA",16,203
"4919","A_M1053OM03_1S3RNA",17,203
"4920","A_M1053OM03_1S3RNA",18,204
"4921","A_M1053OM03_1S3RNA",19,205
"4922","A_M1053OM03_1S3RNA",20,205
"4923","A_M1053OM03_1S3RNA",21,205
"4924","A_M1053OM03_1S3RNA",22,206
"4925","A_M1053OM03_1S3RNA",23,301
"4926","A_M1053OM03_1S3RNA",24,304
"4927","A_M1053OM03_1S3RNA",25,304
"4928","A_M1053OM03_1S3RNA",26,304
"4929","A_M1053OM03_1S3RNA",27,304
"4930","A_M1053OM03_1S3RNA",28,305
"4931","A_M1053OM03_1S3RNA",29,306
"4932","A_M1053OM03_1S3RNA",30,306
"4933","A_M1053OM03_1S3RNA",31,307
"4934","A_M1053OM03_1S3RNA",32,307
"4935","A_M1053OM03_1S3RNA",33,311
"4936","A_M1053OM03_1S3RNA",34,311
"4937","A_M1053OM03_1S3RNA",35,311
"4938","A_M1053OM03_1S3RNA",36,311
"4939","A_M1053OM03_1S3RNA",37,311
"4940","A_M1053OM03_1S3RNA",38,311
"4941","A_M1053OM03_1S3RNA",39,311
"4942","A_M1053OM03_1S3RNA",40,311
"4943","A_M1053OM03_1S3RNA",41,311
"4944","A_M1053OM03_1S3RNA",42,311
"4945","A_M1053OM03_1S3RNA",43,311
"4946","A_M1053OM03_2S2RNA",1,111
"4947","A_M1053OM03_2S2RNA",2,111
"4948","A_M1053OM03_2S2RNA",3,111
"4949","A_M1053OM03_2S2RNA",4,103
"4950","A_M1053OM03_2S2RNA",5,102
"4951","A_M1053OM03_2S2RNA",6,105
"4952","A_M1053OM03_2S2RNA",7,105
"4953","A_M1053OM03_2S2RNA",8,105
"4954","A_M1053OM03_2S2RNA",9,106
"4955","A_M1053OM03_2S2RNA",10,106
"4956","A_M1053OM03_2S2RNA",11,201
"4957","A_M1053OM03_2S2RNA",12,202.5
"4958","A_M1053OM03_2S2RNA",13,203
"4959","A_M1053OM03_2S2RNA",14,203
"4960","A_M1053OM03_2S2RNA",15,203
"4961","A_M1053OM03_2S2RNA",16,204
"4962","A_M1053OM03_2S2RNA",17,205
"4963","A_M1053OM03_2S2RNA",18,205
"4964","A_M1053OM03_2S2RNA",19,205
"4965","A_M1053OM03_2S2RNA",20,206
"4966","A_M1053OM03_2S2RNA",21,301
"4967","A_M1053OM03_2S2RNA",22,304
"4968","A_M1053OM03_2S2RNA",23,304
"4969","A_M1053OM03_2S2RNA",24,304
"4970","A_M1053OM03_2S2RNA",25,304
"4971","A_M1053OM03_2S2RNA",26,305
"4972","A_M1053OM03_2S2RNA",27,306
"4973","A_M1053OM03_2S2RNA",28,306
"4974","A_M1053OM03_2S2RNA",29,308
"4975","A_M1053OM03_2S2RNA",30,308
"4976","A_M1053OM03_2S2RNA",31,311
"4977","A_M1053OM03_2S2RNA",32,311
"4978","A_M1053OM03_2S2RNA",33,311
"4979","A_M1053OM03_2S2RNA",34,311
"4980","A_M1053OM03_2S2RNA",35,311
"4981","A_M1053OM03_2S2RNA",36,311
"4982","A_M1053OM03_2S2RNA",37,311
"4983","A_M1053OM03_2S2RNA",38,311
"4984","A_M1053OM03_2S2RNA",39,311
"4985","A_M1053OM03_2S2RNA",40,311
"4986","A_M1053OM03_2S2RNA",41,311
"4987","A_M1053OM03_3S1RNA",1,102
"4988","A_M1053OM03_3S1RNA",2,102
"4989","A_M1053OM03_3S1RNA",3,103
"4990","A_M1053OM03_3S1RNA",4,103
"4991","A_M1053OM03_3S1RNA",5,104
"4992","A_M1053OM03_3S1RNA",6,105
"4993","A_M1053OM03_3S1RNA",7,106
"4994","A_M1053OM03_3S1RNA",8,106
"4995","A_M1053OM03_3S1RNA",9,106
"4996","A_M1053OM03_3S1RNA",10,202
"4997","A_M1053OM03_3S1RNA",11,203
"4998","A_M1053OM03_3S1RNA",12,203
"4999","A_M1053OM03_3S1RNA",13,203
"5000","A_M1053OM03_3S1RNA",14,204
"5001","A_M1053OM03_3S1RNA",15,205
"5002","A_M1053OM03_3S1RNA",16,205
"5003","A_M1053OM03_3S1RNA",17,205
"5004","A_M1053OM03_3S1RNA",18,206
"5005","A_M1053OM03_3S1RNA",19,301
"5006","A_M1053OM03_3S1RNA",20,304
"5007","A_M1053OM03_3S1RNA",21,304
"5008","A_M1053OM03_3S1RNA",22,304
"5009","A_M1053OM03_3S1RNA",23,304
"5010","A_M1053OM03_3S1RNA",24,306
"5011","A_M1053OM03_3S1RNA",25,306
"5012","A_M1053OM03_3S1RNA",26,307
"5013","A_M1053OM03_3S1RNA",27,308
"5014","A_M1053OM03_3S1RNA",28,310
"5015","A_M1053OM03_3S1RNA",29,311
"5016","A_M1053OM03_3S1RNA",30,311
"5017","A_M1053OM03_3S1RNA",31,311
"5018","A_M1053OM03_3S1RNA",32,311
"5019","A_M1053OM03_3S1RNA",33,311
"5020","A_M1053OM03_3S1RNA",34,311
"5021","A_M1053OM03_3S1RNA",35,311
"5022","A_M1053OM03_3S1RNA",36,311
"5023","A_M1053OM03_3S1RNA",37,311
"5024","A_M1053OM03_3S1RNA",38,311
"5025","A_M1053OM03_3S1RNA",39,311
"5026","A_M1055OM04_1S1RNA",1,101
"5027","A_M1055OM04_1S1RNA",2,102
"5028","A_M1055OM04_1S1RNA",3,103
"5029","A_M1055OM04_1S1RNA",4,103
"5030","A_M1055OM04_1S1RNA",5,103
"5031","A_M1055OM04_1S1RNA",6,104
"5032","A_M1055OM04_1S1RNA",7,105
"5033","A_M1055OM04_1S1RNA",8,106
"5034","A_M1055OM04_1S1RNA",9,106
"5035","A_M1055OM04_1S1RNA",10,106
"5036","A_M1055OM04_1S1RNA",11,202
"5037","A_M1055OM04_1S1RNA",12,203
"5038","A_M1055OM04_1S1RNA",13,203
"5039","A_M1055OM04_1S1RNA",14,203
"5040","A_M1055OM04_1S1RNA",15,203
"5041","A_M1055OM04_1S1RNA",16,204
"5042","A_M1055OM04_1S1RNA",17,205
"5043","A_M1055OM04_1S1RNA",18,205
"5044","A_M1055OM04_1S1RNA",19,205
"5045","A_M1055OM04_1S1RNA",20,206
"5046","A_M1055OM04_1S1RNA",21,206
"5047","A_M1055OM04_1S1RNA",22,301
"5048","A_M1055OM04_1S1RNA",23,304
"5049","A_M1055OM04_1S1RNA",24,304
"5050","A_M1055OM04_1S1RNA",25,304
"5051","A_M1055OM04_1S1RNA",26,304
"5052","A_M1055OM04_1S1RNA",27,305
"5053","A_M1055OM04_1S1RNA",28,306
"5054","A_M1055OM04_1S1RNA",29,306
"5055","A_M1055OM04_1S1RNA",30,307
"5056","A_M1055OM04_1S1RNA",31,308
"5057","A_M1055OM04_1S1RNA",32,308
"5058","A_M1055OM04_1S1RNA",33,311
"5059","A_M1055OM04_1S1RNA",34,311
"5060","A_M1055OM04_1S1RNA",35,311
"5061","A_M1055OM04_1S1RNA",36,311
"5062","A_M1055OM04_1S1RNA",37,311
"5063","A_M1055OM04_1S1RNA",38,311
"5064","A_M1055OM04_1S1RNA",39,311
"5065","A_M1055OM04_1S1RNA",40,311
"5066","A_M1055OM04_1S1RNA",41,311
"5067","A_M1055OM04_1S1RNA",42,311
"5068","A_M1055OM04_1S1RNA",43,311
"5069","A_M1055OM04_2S2RNA",1,102
"5070","A_M1055OM04_2S2RNA",2,102
"5071","A_M1055OM04_2S2RNA",3,105
"5072","A_M1055OM04_2S2RNA",4,105
"5073","A_M1055OM04_2S2RNA",5,106
"5074","A_M1055OM04_2S2RNA",6,106
"5075","A_M1055OM04_2S2RNA",7,201
"5076","A_M1055OM04_2S2RNA",8,203
"5077","A_M1055OM04_2S2RNA",9,203
"5078","A_M1055OM04_2S2RNA",10,203
"5079","A_M1055OM04_2S2RNA",11,203
"5080","A_M1055OM04_2S2RNA",12,203
"5081","A_M1055OM04_2S2RNA",13,205
"5082","A_M1055OM04_2S2RNA",14,205
"5083","A_M1055OM04_2S2RNA",15,205
"5084","A_M1055OM04_2S2RNA",16,205
"5085","A_M1055OM04_2S2RNA",17,301
"5086","A_M1055OM04_2S2RNA",18,304
"5087","A_M1055OM04_2S2RNA",19,304
"5088","A_M1055OM04_2S2RNA",20,304
"5089","A_M1055OM04_2S2RNA",21,304
"5090","A_M1055OM04_2S2RNA",22,305
"5091","A_M1055OM04_2S2RNA",23,306
"5092","A_M1055OM04_2S2RNA",24,306
"5093","A_M1055OM04_2S2RNA",25,306
"5094","A_M1055OM04_2S2RNA",26,308
"5095","A_M1055OM04_2S2RNA",27,308
"5096","A_M1055OM04_2S2RNA",28,311
"5097","A_M1055OM04_2S2RNA",29,311
"5098","A_M1055OM04_2S2RNA",30,311
"5099","A_M1055OM04_2S2RNA",31,311
"5100","A_M1055OM04_2S2RNA",32,311
"5101","A_M1055OM04_2S2RNA",33,311
"5102","A_M1055OM04_2S2RNA",34,311
"5103","A_M1055OM04_2S2RNA",35,311
"5104","A_M1055OM04_2S2RNA",36,311
"5105","A_M1055OM04_2S2RNA",37,311
"5106","A_M1055OM04_2S2RNA",38,311
"5107","A_M1055OM04_2S2RNA",39,311
"5108","A_M1055OM04_3S3RNA",1,111
"5109","A_M1055OM04_3S3RNA",2,111
"5110","A_M1055OM04_3S3RNA",3,105
"5111","A_M1055OM04_3S3RNA",4,102
"5112","A_M1055OM04_3S3RNA",5,102
"5113","A_M1055OM04_3S3RNA",6,102
"5114","A_M1055OM04_3S3RNA",7,103
"5115","A_M1055OM04_3S3RNA",8,104
"5116","A_M1055OM04_3S3RNA",9,106
"5117","A_M1055OM04_3S3RNA",10,106
"5118","A_M1055OM04_3S3RNA",11,106
"5119","A_M1055OM04_3S3RNA",12,202
"5120","A_M1055OM04_3S3RNA",13,203
"5121","A_M1055OM04_3S3RNA",14,203
"5122","A_M1055OM04_3S3RNA",15,203
"5123","A_M1055OM04_3S3RNA",16,203
"5124","A_M1055OM04_3S3RNA",17,204
"5125","A_M1055OM04_3S3RNA",18,205
"5126","A_M1055OM04_3S3RNA",19,205
"5127","A_M1055OM04_3S3RNA",20,205
"5128","A_M1055OM04_3S3RNA",21,206
"5129","A_M1055OM04_3S3RNA",22,301
"5130","A_M1055OM04_3S3RNA",23,304
"5131","A_M1055OM04_3S3RNA",24,304
"5132","A_M1055OM04_3S3RNA",25,304
"5133","A_M1055OM04_3S3RNA",26,304
"5134","A_M1055OM04_3S3RNA",27,305
"5135","A_M1055OM04_3S3RNA",28,306
"5136","A_M1055OM04_3S3RNA",29,306
"5137","A_M1055OM04_3S3RNA",30,306
"5138","A_M1055OM04_3S3RNA",31,307
"5139","A_M1055OM04_3S3RNA",32,311
"5140","A_M1055OM04_3S3RNA",33,311
"5141","A_M1055OM04_3S3RNA",34,311
"5142","A_M1055OM04_3S3RNA",35,311
"5143","A_M1055OM04_3S3RNA",36,311
"5144","A_M1055OM04_3S3RNA",37,311
"5145","A_M1055OM04_3S3RNA",38,311
"5146","A_M1055OM04_3S3RNA",39,311
"5147","A_M1055OM04_3S3RNA",40,311
"5148","A_M1055OM04_3S3RNA",41,311
"5149","A_M1055OM04_3S3RNA",42,311
"5150","A_M1056OM04_1S1RNA",1,102
"5151","A_M1056OM04_1S1RNA",2,102
"5152","A_M1056OM04_1S1RNA",3,103
"5153","A_M1056OM04_1S1RNA",4,103
"5154","A_M1056OM04_1S1RNA",5,104
"5155","A_M1056OM04_1S1RNA",6,104
"5156","A_M1056OM04_1S1RNA",7,105
"5157","A_M1056OM04_1S1RNA",8,106
"5158","A_M1056OM04_1S1RNA",9,106
"5159","A_M1056OM04_1S1RNA",10,201
"5160","A_M1056OM04_1S1RNA",11,202
"5161","A_M1056OM04_1S1RNA",12,203
"5162","A_M1056OM04_1S1RNA",13,203
"5163","A_M1056OM04_1S1RNA",14,203
"5164","A_M1056OM04_1S1RNA",15,203
"5165","A_M1056OM04_1S1RNA",16,204
"5166","A_M1056OM04_1S1RNA",17,205
"5167","A_M1056OM04_1S1RNA",18,205
"5168","A_M1056OM04_1S1RNA",19,205
"5169","A_M1056OM04_1S1RNA",20,206
"5170","A_M1056OM04_1S1RNA",21,301
"5171","A_M1056OM04_1S1RNA",22,304
"5172","A_M1056OM04_1S1RNA",23,304
"5173","A_M1056OM04_1S1RNA",24,304
"5174","A_M1056OM04_1S1RNA",25,304
"5175","A_M1056OM04_1S1RNA",26,305
"5176","A_M1056OM04_1S1RNA",27,306
"5177","A_M1056OM04_1S1RNA",28,306
"5178","A_M1056OM04_1S1RNA",29,308
"5179","A_M1056OM04_1S1RNA",30,308
"5180","A_M1056OM04_1S1RNA",31,308
"5181","A_M1056OM04_1S1RNA",32,311
"5182","A_M1056OM04_1S1RNA",33,311
"5183","A_M1056OM04_1S1RNA",34,311
"5184","A_M1056OM04_1S1RNA",35,311
"5185","A_M1056OM04_1S1RNA",36,311
"5186","A_M1056OM04_1S1RNA",37,311
"5187","A_M1056OM04_1S1RNA",38,311
"5188","A_M1056OM04_1S1RNA",39,311
"5189","A_M1056OM04_1S1RNA",40,311
"5190","A_M1056OM04_1S1RNA",41,311
"5191","A_M1056OM04_1S1RNA",42,311
"5192","A_M1056OM04_2S2RNA",1,111
"5193","A_M1056OM04_2S2RNA",2,111
"5194","A_M1056OM04_2S2RNA",3,111
"5195","A_M1056OM04_2S2RNA",4,103
